Date,Power Station,Monitored Cap.(MW),Total Cap. Under Maintenace (MW),Planned Maintanence (MW),Forced Maintanence(MW),Other Reasons (MW),Programme (MW),Actual (MW),Excess(+) / Shortfall (-) (MW),Deviation (MW)
01-09-2017,Maharashtra,13248,5096,1620,3140,336,154.97,126.82,-28.15,-18.16
01-09-2017,GMR ENERG,600,0,0,0,0,11.84,11.25,-0.59,-4.98
01-09-2017,GIPCL,660,285,125,0,160,10.45,8.03,-2.42,-23.12
01-09-2017,GEPL,120,120,0,120,0,0,0,0,0
01-09-2017,GCEL,1370,685,0,685,0,0,10.59,10.59,0
01-09-2017,ESSARPMPL,600,0,0,0,0,8.23,7.68,-0.55,-6.62
01-09-2017,ESSAR,515,515,0,0,515,0,0,0,0
01-09-2017,EPGL,1200,1200,0,1200,0,0,0,0,0
01-09-2017,DLHP,34,0,0,0,0,0,0,0,0
01-09-2017,DIPL,600,300,0,300,0,6.03,6.71,0.68,11.23
01-09-2017,DBPCL,1200,600,0,600,0,17.8,12.8,-5,-28.06
01-09-2017,CLPINDIA,655,0,0,0,0,0.8,2.52,1.72,215.5
01-09-2017,CGPL,4000,800,0,800,0,82.61,78.11,-4.5,-5.45
01-09-2017,BLAPPL,45,0,0,0,0,0,1.06,1.06,0
01-09-2017,BALCO,600,300,0,300,0,8.7,6.09,-2.61,-30.02
01-09-2017,APL,7920,660,0,660,0,117.23,158.47,41.24,35.18
01-09-2017,AMNEPL,246,246,0,246,0,0,0,0,0
01-09-2017,ACB,325,25,0,25,0,3.23,7.27,4.04,124.98
01-09-2017,LAPPL,1200,0,0,0,0,22.94,23.16,0.22,0.96
01-09-2017,HMEL,300,300,0,300,0,0,0,0,0
01-09-2017,JPPVL,400,100,100,0,0,8.87,10.61,1.74,19.57
01-09-2017,IAEPL,36,0,0,0,0,0.71,0.84,0.13,18.03
01-09-2017,NHPC,105,0,0,0,0,2.42,2.54,0.12,4.79
01-09-2017,NEEPCO.,1452,157.6,0,80,77.6,30.84,21.91,-8.93,-28.96
01-09-2017,Tripura,169.5,53.5,0,0,53.5,1.44,1.87,0.43,29.72
01-09-2017,Meghalaya,322,0,0,0,0,4.06,4.45,0.39,9.68
01-09-2017,Manipur,36,0,0,0,0,0,0,0,0
01-09-2017,Assam,358.45,20,0,20,0,4.9,4.85,-0.05,-0.98
01-09-2017,TATA PCL,240,0,0,0,0,4.64,4.04,-0.6,-12.89
01-09-2017,NTPC Ltd.,500,250,0,250,0,7.29,3.88,-3.41,-46.78
01-09-2017,SKPPPL,96,0,0,0,0,1.52,1.55,0.03,1.97
01-09-2017,NTPC Ltd.,9220,460,260,200,0,152.43,171.59,19.16,12.57
01-09-2017,NHPC,862,33,33,0,0,19.1,21.02,1.92,10.03
01-09-2017,NALCO,0,0,0,0,0,0.68,0,-0.68,-100
01-09-2017,MPL,1050,0,0,0,0,21.21,18.01,-3.2,-15.08
01-09-2017,K.B.U.N.L,610,305,0,305,0,7.41,6.15,-1.26,-17
01-09-2017,JITPL,1200,600,0,600,0,13.68,9.19,-4.49,-32.81
01-09-2017,ICCL,0,0,0,0,0,0.81,0.55,-0.27,-32.72
01-09-2017,SEL,1200,600,0,600,0,2.74,0.53,-2.21,-80.51
01-09-2017,ONGC,726.6,0,0,0,0,10.96,14.8,3.84,35.02
01-09-2017,Delhi,2235.4,885,0,135,750,15.46,12.34,-3.12,-20.19
01-09-2017,Haryana,2720,1620,0,1620,0,29.25,22.96,-6.29,-21.49
01-09-2017,HBPCL,1300,0,0,0,0,30.55,34.49,3.95,12.91
01-09-2017,GPGSL (GVK),540,270,0,270,0,5.77,5.26,-0.51,-8.87
01-09-2017,GIPL,225,0,0,0,0,1.9,0,-1.9,-100
01-09-2017,GBHPPL,70,35,0,35,0,1.45,1.8,0.35,24.21
01-09-2017,E.P.P.L.,100,0,0,0,0,2.1,2.7,0.6,28.67
01-09-2017,DAE,100,100,0,100,0,0,0,0,0
01-09-2017,BEPL,450,450,0,450,0,6.5,0,-6.5,-100
01-09-2017,APL,1320,660,0,660,0,23.29,15.83,-7.46,-32.03
01-09-2017,APCPL,1500,0,0,0,0,21.67,25.75,4.08,18.81
01-09-2017,AHPC (GVK),330,0,0,0,0,6.9,8.32,1.42,20.61
01-09-2017,ADHPL,192,96,96,0,0,4,3.5,-0.5,-12.43
01-09-2017,Uttar Pradesh,5970.6,933,604,329,0,102.43,92.73,-9.7,-9.47
01-09-2017,Uttarakhand,1252.15,491.25,167,96,228.25,16.07,14.78,-1.3,-8.06
01-09-2017,Rajasthan,6864.8,2583.5,500,1620,463.5,83.26,88.78,5.52,6.63
01-09-2017,Punjab,3826.3,913,879.5,33.5,0,35.89,40.08,4.19,11.69
01-09-2017,Jammu and Kashmir,1285,150,0,0,150,22.41,21.76,-0.65,-2.89
01-09-2017,Himachal Pradesh,3378,662,108,231,323,44.9,25.46,-19.44,-43.31
01-09-2017,JhPL(HR),1320,0,0,0,0,14.39,24.38,9.99,69.39
01-09-2017,GCEL,1370,685,0,685,0,0,9.96,9.96,0
01-09-2017,GEPL,120,120,0,120,0,0,0,0,0
01-09-2017,GIPCL,660,410,125,125,160,10.45,8.92,-1.53,-14.65
01-09-2017,ITPCL,1200,600,0,600,0,19.8,10,-9.8,-49.49
01-09-2017,IBPIL,300,300,0,300,0,0,0,0,0
01-09-2017,HNPC,1040,1040,0,1040,0,17.47,0,-17.47,-100
01-09-2017,GVKP&IL,220,220,0,0,220,0,0,0,0
01-09-2017,GREL,768,0,0,0,0,0,0,0,0
01-09-2017,GMR ENERG,220,220,0,0,220,0,0,0,0
01-09-2017,GAUTAMI,464,464,0,0,464,0,0,0,0
01-09-2017,JSWEL,860,430,0,430,0,10.64,6.52,-4.12,-38.72
01-09-2017,CEPL,1200,600,0,600,0,11.03,10.52,-0.51,-4.62
01-09-2017,BSES(C),174,174,0,0,174,0,0,0,0
01-09-2017,BELLARY,25.2,0,0,0,0,0,0,0,0
01-09-2017,APGPCL,272,0,0,0,0,1.05,3.44,2.39,227.62
01-09-2017,ABAN POWR,119.8,0,0,0,0,1.36,2.16,0.8,58.82
01-09-2017,Telangana,6918.1,332.8,100.8,175,57,96.02,104.24,8.22,8.56
01-09-2017,Tamil Nadu,7037.28,2748.23,1070,1618.23,60,66.1,69.1,3,4.54
01-09-2017,Puducherry,32.5,0,0,0,0,0.61,0.72,0.11,18.03
01-09-2017,BSES(P),220,0,0,0,0,0,0,0,0
01-09-2017,KONA,445,445,0,0,445,0,0,0,0
01-09-2017,KONDAPALI,1458,0,0,0,0,1.65,5.36,3.71,224.85
01-09-2017,LVS POWER,36.8,0,0,0,0,0,0,0,0
01-09-2017,VASAVI,200,0,0,0,0,0,0,0,0
01-09-2017,UPCL,1200,1200,0,1200,0,17.46,0,-17.46,-100
01-09-2017,ST-CMSECP,250,250,0,250,0,3.35,1.47,-1.88,-56.12
01-09-2017,SPGL,208,0,0,0,0,1.23,3.79,2.56,208.13
01-09-2017,SGPL,1320,0,0,0,0,24.25,22.05,-2.2,-9.07
01-09-2017,SEPL,600,600,0,600,0,0,0,0,0
01-09-2017,SEIL,1320,0,0,0,0,27.52,19.13,-8.39,-30.49
01-09-2017,SAMALPATI,105.7,0,0,0,0,0,0,0,0
01-09-2017,PPNPGCL,330.5,0,0,0,0,0,0,0,0
01-09-2017,PENNA,52.8,0,0,0,0,0.94,1.02,0.08,8.51
01-09-2017,NTPL,1000,500,500,0,0,18.84,7.93,-10.91,-57.91
01-09-2017,NTPC Ltd.,7359.58,3100,500,2600,0,106.13,58.56,-47.57,-44.82
01-09-2017,NTECL,1500,500,500,0,0,26.97,15.85,-11.12,-41.23
01-09-2017,NPCIL,3320,2220,1000,1220,0,44.55,26.29,-18.26,-40.99
01-09-2017,NLC,2990,560,0,560,0,50.12,38.78,-11.34,-22.63
01-09-2017,MEL,300,300,0,300,0,1.62,0,-1.62,-100
01-09-2017,MADURAI P,106,0,0,0,0,0,0,0,0
01-09-2017,Kerala,2041.46,392,180,188,24,15.55,25.49,9.94,63.92
01-09-2017,VEMAGIRI,370,0,0,0,0,0,0,0,0
01-09-2017,Karnataka,8805.32,4942.4,66.8,4590.6,285,83.38,57.45,-25.93,-31.1
01-09-2017,WPCL,2340,870,0,870,0,10.32,29.58,19.26,186.63
01-09-2017,NPCIL,1840,600,600,0,0,25.06,30.19,5.13,20.47
01-09-2017,NHDC,1520,1130,1130,0,0,7.9,0.07,-7.83,-99.11
01-09-2017,MCCPL,300,0,0,0,0,6.03,7.19,1.16,19.24
01-09-2017,MBPMPL,1200,0,0,0,0,16.46,17.93,1.47,8.93
01-09-2017,LANCO,600,0,0,0,0,10.96,11.09,0.13,1.19
01-09-2017,KWPCL,600,600,0,600,0,0,0,0,0
01-09-2017,JSWEL,1200,600,300,0,300,19.59,11.39,-8.2,-41.86
01-09-2017,NSPCL,500,0,0,0,0,10.65,10.06,-0.59,-5.54
01-09-2017,JPPVL,1820,0,0,0,0,27.04,27.86,0.82,3.03
01-09-2017,JHAPL,600,600,600,0,0,6.84,0,-6.84,-100
01-09-2017,IEPL,270,270,0,270,0,1.35,0,-1.35,-100
01-09-2017,GMR ENERG,600,0,0,0,0,11.84,9.88,-1.96,-16.55
01-09-2017,GIPCL,660,160,0,0,160,10.45,11.34,0.89,8.52
01-09-2017,GEPL,120,120,0,120,0,0,0,0,0
01-09-2017,GCEL,1370,685,0,685,0,0,10.71,10.71,0
01-09-2017,ESSARPMPL,600,0,0,0,0,8.23,6.29,-1.94,-23.57
01-09-2017,JPL,3400,2300,0,2050,250,34.92,22.94,-11.98,-34.31
01-09-2017,NTPC Ltd.,15433.59,4598,1000,3280,318,237.29,231.43,-5.86,-2.47
01-09-2017,PGPL,388,388,0,0,388,0,0,0,0
01-09-2017,RATTANINDIA,2700,1350,0,1350,0,11.2,23.27,12.07,107.77
01-09-2017,VVL,135,135,0,135,0,0,0,0,0
01-09-2017,VIP,600,300,300,0,0,10.39,4.84,-5.55,-53.42
01-09-2017,VESPL,35,35,0,35,0,0,0,0,0
01-09-2017,TRNE,600,0,0,0,0,11.62,12.39,0.77,6.63
01-09-2017,TOR. POW. (UNOSUGEN),2004.5,1642.5,382.5,60,1200,7.25,8.49,1.24,17.1
01-09-2017,TOR. POW. (SUGEN),1147.5,0,0,0,0,16.44,18.77,2.33,14.17
01-09-2017,TATA PCL,1430,500,0,500,0,17.14,16.56,-0.58,-3.38
01-09-2017,TATA MAH.,447,0,0,0,0,3.81,5.78,1.97,51.71
01-09-2017,SVPPL,63,63,0,63,0,0,0,0,0
01-09-2017,SPPL,150,150,0,150,0,0,0,0,0
01-09-2017,SPL,3960,0,0,0,0,71.91,95.16,23.25,32.33
01-09-2017,SKS,600,300,0,300,0,0,4.88,4.88,0
01-09-2017,SCPL,100,0,0,0,0,1.97,2.4,0.43,21.83
01-09-2017,RKMPPL,1080,720,0,720,0,10.26,6.44,-3.82,-37.23
01-09-2017,RIL (DAHANU),500,0,0,0,0,11,9.03,-1.97,-17.91
01-09-2017,RGPPL,1967.08,1303.54,0,0,1303.54,12.21,12.96,0.75,6.14
01-09-2017,RELIANCE,48,0,0,0,0,0,0,0,0
01-09-2017,Andhra Pradesh,6395.4,2982.8,210,2660,112.8,90.19,55.58,-34.61,-38.37
01-09-2017,ESSAR,515,515,0,0,515,0,0,0,0
01-09-2017,Andaman & Nicobar Islands,40.05,0,0,0,0,0.55,0.27,-0.28,-50.91
01-09-2017,Jharkhand,550,210,0,210,0,3.75,4.04,0.29,7.73
01-09-2017,MUNPL,660,660,0,660,0,0,0,0,0
01-09-2017,MPCL,86,0,0,0,0,2.19,0.64,-1.55,-70.78
01-09-2017,LPGCL,1980,1980,0,1980,0,29.87,0.96,-28.91,-96.79
01-09-2017,LAPPL,1200,0,0,0,0,22.94,20.95,-1.99,-8.67
01-09-2017,JPPVL,400,100,100,0,0,8.87,10.35,1.48,16.69
01-09-2017,JhPL(HR),1320,0,0,0,0,14.39,22.49,8.1,56.29
01-09-2017,IAEPL,36,0,0,0,0,0.71,0.79,0.08,11.27
01-09-2017,NDPL,108,108,0,0,108,0,0,0,0
01-09-2017,HBPCL,1300,0,0,0,0,30.55,33.69,3.14,10.28
01-09-2017,GIPL,225,0,0,0,0,1.9,0,-1.9,-100
01-09-2017,GBHPPL,70,70,0,0,70,1.45,1.51,0.06,4.14
01-09-2017,E.P.P.L.,100,0,0,0,0,2.1,2.67,0.57,27.14
01-09-2017,DAE,100,100,0,100,0,0,0,0,0
01-09-2017,BEPL,450,315,0,315,0,6.5,1.31,-5.19,-79.85
01-09-2017,APL,1320,660,0,660,0,23.29,12.03,-11.26,-48.35
01-09-2017,APCPL,1500,0,0,0,0,21.67,24.01,2.34,10.8
01-09-2017,GPGSL (GVK),540,270,0,270,0,5.77,3.99,-1.78,-30.85
01-09-2017,NHPC,4484.2,994.4,110,293,591.4,81.69,91.59,9.9,12.12
01-09-2017,NLC,250,125,0,125,0,4.46,3.06,-1.4,-31.39
01-09-2017,NPCIL,1520,200,200,0,0,30.72,28.99,-1.73,-5.63
01-09-2017,BALCO,600,300,0,300,0,8.7,6.32,-2.38,-27.36
01-09-2017,APL,7920,660,0,660,0,117.23,135.01,17.78,15.17
01-09-2017,AMNEPL,246,246,0,246,0,0,0,0,0
01-09-2017,ACB,325,25,0,25,0,3.23,7.22,3.99,123.53
01-09-2017,Maharashtra,13248,4636,1870,2430,336,154.97,97.04,-57.93,-37.38
01-09-2017,Madhya Pradesh,4955,1020,810,210,0,51.2,68.06,16.86,32.93
01-09-2017,Gujarat,8917.82,4657,610,2694,1353,71.35,54.37,-16.98,-23.8
01-09-2017,Chhatisgarh,3400,100,0,100,0,60.21,69.18,8.97,14.9
01-09-2017,TSPL,1980,0,0,0,0,30.64,25.27,-5.37,-17.53
01-09-2017,THDC,1400,0,0,0,0,20.74,26.07,5.33,25.7
01-09-2017,SrEPL,225,0,0,0,0,2.74,0,-2.74,-100
01-09-2017,SJVNL,1912.02,0,0,0,0,44,50.08,6.08,13.82
01-09-2017,RWPL (JSW),1080,135,0,135,0,19.53,21.19,1.66,8.5
01-09-2017,RPSCL,1200,0,0,0,0,21.94,23.35,1.41,6.43
01-09-2017,PPGCL (Jaypee),1980,660,0,660,0,25.62,21.65,-3.97,-15.5
01-09-2017,NTPC Ltd.,12659.06,2444.66,500,285,1659.66,175.86,200.56,24.7,14.05
01-09-2017,NPL,1400,0,0,0,0,28.65,25.77,-2.88,-10.05
01-09-2017,AHPC (GVK),330,0,0,0,0,6.9,8.34,1.44,20.87
01-09-2017,Bihar,710,710,105,605,0,0,0,0,0
01-09-2017,ADHPL,192,96,96,0,0,4,3.71,-0.29,-7.25
01-09-2017,Uttarakhand,1252.15,491.25,167,96,228.25,16.07,18.29,2.22,13.81
01-09-2017,K.B.U.N.L,610,110,0,110,0,7.41,8.4,0.99,13.36
01-09-2017,JITPL,1200,600,0,600,0,13.68,9.32,-4.36,-31.87
01-09-2017,ICCL,0,0,0,0,0,0.81,0.56,-0.25,-30.86
01-09-2017,IBPIL,350,350,0,350,0,0,0,0,0
01-09-2017,HMEL,300,300,0,300,0,0,0,0,0
01-09-2017,HEL,600,0,0,0,0,12.06,13.92,1.86,15.42
01-09-2017,GMR ENERG,1050,0,0,0,0,17.22,19.68,2.46,14.29
01-09-2017,MPL,1050,0,0,0,0,10.42,17.66,7.24,69.48
01-09-2017,GISL,110,0,0,0,0,2.13,2.6,0.47,22.07
01-09-2017,DEPL,193,0,0,0,0,3.61,4.71,1.1,30.47
01-09-2017,CESC,1125,307.5,0,307.5,0,17.65,18.88,1.23,6.97
01-09-2017,BRBCL,500,500,0,500,0,3.9,0,-3.9,-100
01-09-2017,ADHUNIK,540,270,0,270,0,8.84,6.21,-2.63,-29.75
01-09-2017,West Bengal,6466,2361.5,222.5,2130,9,72.56,66.69,-5.87,-8.09
01-09-2017,Sikkim,1200,0,0,0,0,20.97,18.99,-1.98,-9.44
01-09-2017,Odisha,2562.25,558.5,419,139.5,0,32.66,22.99,-9.67,-29.61
01-09-2017,DVC,7233.2,2153.2,540,1590,23.2,92.5,90.18,-2.32,-2.51
01-09-2017,NALCO,0,0,0,0,0,0.68,0,-0.68,-100
01-09-2017,NHPC,862,33,33,0,0,19.1,20.87,1.77,9.27
01-09-2017,NTPC Ltd.,9220,760,760,0,0,152.43,167.89,15.46,10.14
01-09-2017,Rajasthan,6864.8,2583.5,500,1620,463.5,83.26,91.14,7.88,9.46
01-09-2017,Punjab,3826.3,1549.5,879.5,670,0,35.89,39.54,3.65,10.17
01-09-2017,Jammu and Kashmir,1285,150,0,0,150,22.41,25.07,2.66,11.87
01-09-2017,Himachal Pradesh,3378,662,108,231,323,44.9,43.46,-1.44,-3.21
01-09-2017,Haryana,2720,1620,0,1620,0,29.25,22.92,-6.33,-21.64
01-09-2017,Delhi,2235.4,885,0,135,750,15.46,9.33,-6.13,-39.65
01-09-2017,ONGC,726.6,0,0,0,0,10.96,14.01,3.05,27.83
01-09-2017,NTPC Ltd.,500,0,0,0,0,7.29,7.97,0.68,9.33
01-09-2017,NHPC,105,0,0,0,0,2.42,2.53,0.11,4.55
01-09-2017,NEEPCO.,1452,72,0,30,42,30.84,22.63,-8.21,-26.62
01-09-2017,Tripura,169.5,53.5,0,0,53.5,1.44,1.81,0.37,25.69
01-09-2017,Meghalaya,322,0,0,0,0,4.06,2.01,-2.05,-50.49
01-09-2017,Manipur,36,0,0,0,0,0,0,0,0
01-09-2017,Assam,358.45,20,0,20,0,4.9,4.95,0.05,1.02
01-09-2017,TATA PCL,240,0,0,0,0,4.64,4.17,-0.47,-10.13
01-09-2017,SKPPPL,96,0,0,0,0,1.52,2.4,0.88,57.89
01-09-2017,SEL,1200,600,0,600,0,2.74,0.53,-2.21,-80.66
01-09-2017,Uttar Pradesh,5970.6,1343,1104,239,0,102.43,87.36,-15.07,-14.71
01-09-2017,NPL,1400,0,0,0,0,28.65,29.57,0.92,3.21
01-09-2017,EPGL,1200,1200,0,1200,0,0,0,0,0
01-09-2017,DIPL,600,300,0,300,0,6.03,6.04,0.01,0.17
01-09-2017,LVS POWER,36.8,0,0,0,0,0,0,0,0
01-09-2017,KONDAPALI,1458,0,0,0,0,1.65,5.39,3.74,226.79
01-09-2017,KONA,445,445,0,0,445,0,0,0,0
01-09-2017,JSWEL,860,430,0,430,0,10.64,6.52,-4.12,-38.71
01-09-2017,ITPCL,1200,600,0,600,0,19.8,7.85,-11.95,-60.35
01-09-2017,IBPIL,300,300,0,300,0,0,0,0,0
01-09-2017,HNPC,1040,1040,0,1040,0,17.47,0,-17.47,-100
01-09-2017,MADURAI P,106,0,0,0,0,0,0,0,0
01-09-2017,GVKP&IL,220,220,0,0,220,0,0,0,0
01-09-2017,GMR ENERG,220,220,0,0,220,0,0,0,0
01-09-2017,GAUTAMI,464,464,0,0,464,0,0,0,0
01-09-2017,CEPL,1200,600,0,600,0,11.03,8.15,-2.88,-26.11
01-09-2017,BSES(P),220,0,0,0,0,0,0,0,0
01-09-2017,BSES(C),174,174,0,0,174,0,0,0,0
01-09-2017,BELLARY,25.2,0,0,0,0,0,0,0,0
01-09-2017,APGPCL,272,0,0,0,0,1.05,3.48,2.43,231.52
01-09-2017,GREL,768,0,0,0,0,0,0,0,0
01-09-2017,MEL,300,300,0,300,0,1.62,0,-1.62,-100
01-09-2017,NLC,2990,1070,0,1070,0,50.12,33.4,-16.72,-33.36
01-09-2017,NPCIL,3320,2220,1000,1220,0,44.55,25.41,-19.14,-42.96
01-09-2017,Jharkhand,550,210,0,210,0,3.75,4.04,0.29,7.73
01-09-2017,Bihar,710,710,105,605,0,0,0,0,0
01-09-2017,Andaman & Nicobar Islands,40.05,0,0,0,0,0.55,0.27,-0.28,-50.73
01-09-2017,VEMAGIRI,370,0,0,0,0,0,0,0,0
01-09-2017,VASAVI,200,0,0,0,0,0,0,0,0
01-09-2017,UPCL,1200,1200,0,1200,0,17.46,0,-17.46,-100
01-09-2017,ST-CMSECP,250,250,0,250,0,3.35,0,-3.35,-100
01-09-2017,SPGL,208,0,0,0,0,1.23,3.84,2.61,212.11
01-09-2017,SGPL,1320,0,0,0,0,24.25,18.58,-5.67,-23.38
01-09-2017,SEPL,600,600,0,600,0,0,0,0,0
01-09-2017,SEIL,1320,0,0,0,0,27.52,26.83,-0.69,-2.51
01-09-2017,SAMALPATI,105.7,0,0,0,0,0,0,0,0
01-09-2017,PPNPGCL,330.5,0,0,0,0,0,0,0,0
01-09-2017,PENNA,52.8,0,0,0,0,0.94,1.03,0.09,9.15
01-09-2017,NTPL,1000,500,500,0,0,18.84,6.9,-11.94,-63.4
01-09-2017,NTPC Ltd.,7359.58,2900,500,2400,0,106.13,63.86,-42.27,-39.83
01-09-2017,NTECL,1500,500,500,0,0,26.97,13.96,-13.01,-48.22
01-09-2017,ABAN POWR,119.8,0,0,0,0,1.36,1.99,0.63,46.4
01-09-2017,Odisha,2562.25,558.5,419,139.5,0,32.66,24.94,-7.72,-23.63
01-09-2017,Telangana,6918.1,332.8,100.8,175,57,96.02,104.54,8.52,8.88
01-09-2017,Puducherry,32.5,0,0,0,0,0.61,0.72,0.11,18.03
01-09-2017,RATTANINDIA,2700,1350,0,1350,0,11.2,25.4,14.2,126.8
01-09-2017,PGPL,388,388,0,0,388,0,0,0,0
01-09-2017,NTPC Ltd.,15433.59,3938,1000,2620,318,237.29,241.61,4.32,1.82
01-09-2017,NSPCL,500,0,0,0,0,10.65,9.33,-1.32,-12.36
01-09-2017,NPCIL,1840,600,600,0,0,25.06,30.2,5.14,20.49
01-09-2017,NHDC,1520,1130,1130,0,0,7.9,1.32,-6.58,-83.24
01-09-2017,MCCPL,300,0,0,0,0,6.03,7.27,1.24,20.61
01-09-2017,RELIANCE,48,0,0,0,0,0,0,0,0
01-09-2017,MBPMPL,1200,0,0,0,0,16.46,18.64,2.18,13.24
01-09-2017,KWPCL,600,600,0,600,0,0,0,0,0
01-09-2017,JSWEL,1200,600,300,0,300,19.59,11.38,-8.21,-41.91
01-09-2017,JPPVL,1820,660,0,660,0,27.04,22.31,-4.73,-17.48
01-09-2017,JPL,3400,2300,0,2050,250,34.92,22.41,-12.51,-35.82
01-09-2017,JHAPL,600,600,600,0,0,6.84,0,-6.84,-100
01-09-2017,IEPL,270,270,0,270,0,1.35,0,-1.35,-100
01-09-2017,GMR ENERG,600,0,0,0,0,11.84,10.32,-1.52,-12.84
01-09-2017,LANCO,600,0,0,0,0,10.96,9.7,-1.26,-11.53
01-09-2017,RGPPL,1967.08,1303.54,0,0,1303.54,12.21,12.25,0.04,0.31
01-09-2017,RIL (DAHANU),500,0,0,0,0,11,9.43,-1.57,-14.25
01-09-2017,RKMPPL,1080,720,0,720,0,10.26,6.05,-4.21,-41.03
01-09-2017,Kerala,2041.46,392,180,188,24,15.55,30.22,14.67,94.33
01-09-2017,Karnataka,8805.32,4942.4,66.8,4590.6,285,79.88,55.41,-24.47,-30.63
01-09-2017,Andhra Pradesh,6395.4,2772.8,210,2450,112.8,82.19,55.25,-26.94,-32.78
01-09-2017,WPCL,2340,870,0,870,0,10.32,29.04,18.72,181.43
01-09-2017,VVL,135,135,0,135,0,0,0,0,0
01-09-2017,VIP,600,300,300,0,0,10.39,6.12,-4.27,-41.08
01-09-2017,VESPL,35,35,0,35,0,0,0,0,0
01-09-2017,TRNE,600,0,0,0,0,11.62,11.96,0.34,2.89
01-09-2017,TOR. POW. (UNOSUGEN),2004.5,1642.5,382.5,60,1200,7.25,8.31,1.06,14.68
01-09-2017,TOR. POW. (SUGEN),1147.5,0,0,0,0,16.44,16.59,0.15,0.89
01-09-2017,TATA PCL,1430,500,0,500,0,17.14,16.9,-0.24,-1.43
01-09-2017,TATA MAH.,447,0,0,0,0,3.81,0.81,-3,-78.79
01-09-2017,SVPPL,63,63,0,63,0,0,0,0,0
01-09-2017,SPPL,150,150,0,150,0,0,0,0,0
01-09-2017,SPL,3960,0,0,0,0,71.91,94.62,22.72,31.59
01-09-2017,SKS,600,300,0,300,0,0,4.71,4.71,0
01-09-2017,SCPL,100,0,0,0,0,1.97,2.39,0.42,21.47
01-09-2017,Tamil Nadu,7037.28,2710,860,1790,60,66.1,69.68,3.58,5.41
01-09-2017,DLHP,34,0,0,0,0,0,0,0,0
01-09-2017,Sikkim,1200,0,0,0,0,20.97,18.99,-1.98,-9.42
01-09-2017,ADHUNIK,540,270,0,270,0,8.84,6.22,-2.62,-29.64
01-09-2017,NPCIL,1520,200,200,0,0,30.72,30.53,-0.19,-0.62
01-09-2017,NLC,250,125,0,125,0,4.46,3.02,-1.44,-32.29
01-09-2017,NHPC,4484.2,855,110,245,500,81.69,90.32,8.63,10.56
01-09-2017,NDPL,108,108,0,0,108,0,0,0,0
01-09-2017,MUNPL,660,660,0,660,0,0,0,0,0
01-09-2017,MPCL,86,0,0,0,0,2.19,1.18,-1.01,-46.12
01-09-2017,LPGCL,1980,1980,0,1980,0,29.87,0,-29.87,-100
01-09-2017,NPL,1400,0,0,0,0,28.65,25.24,-3.41,-11.9
01-09-2017,LAPPL,1200,0,0,0,0,22.94,23.27,0.33,1.44
01-09-2017,JhPL(HR),1320,0,0,0,0,14.39,22.92,8.53,59.28
01-09-2017,IAEPL,36,0,0,0,0,0.71,0.79,0.08,11.27
01-09-2017,HBPCL,1300,0,0,0,0,30.55,34.05,3.5,11.46
01-09-2017,GPGSL (GVK),540,270,0,270,0,5.77,3.97,-1.8,-31.2
01-09-2017,GIPL,225,0,0,0,0,1.9,0,-1.9,-100
01-09-2017,GBHPPL,70,35,0,35,0,1.45,1.81,0.36,24.83
01-09-2017,E.P.P.L.,100,0,0,0,0,2.1,2.61,0.51,24.29
01-09-2017,JPPVL,400,100,100,0,0,8.87,8.71,-0.16,-1.8
01-09-2017,NTPC Ltd.,12659.06,2944.66,500,785,1659.66,175.86,185.72,9.86,5.61
01-09-2017,PPGCL (Jaypee),1980,660,0,660,0,25.62,19.46,-6.16,-24.04
01-09-2017,RPSCL,1200,0,0,0,0,21.94,19.01,-2.93,-13.35
01-09-2017,DBPCL,1200,600,0,600,0,17.8,12.75,-5.05,-28.37
01-09-2017,CLPINDIA,655,0,0,0,0,0.8,0,-0.8,-100
01-09-2017,CGPL,4000,800,0,800,0,82.61,65.94,-16.67,-20.18
01-09-2017,BLAPPL,45,0,0,0,0,0,0.85,0.85,0
01-09-2017,BALCO,600,300,0,300,0,8.7,6.45,-2.25,-25.86
01-09-2017,APL,7920,660,0,660,0,117.23,149.41,32.18,27.45
01-09-2017,AMNEPL,246,246,0,246,0,0,0,0,0
01-09-2017,ACB,325,25,0,25,0,3.23,7.25,4.02,124.46
01-09-2017,Maharashtra,13248,4636,1620,2430,586,154.97,102.08,-52.89,-34.13
01-09-2017,Madhya Pradesh,4955,810,810,0,0,51.2,66.93,15.73,30.72
01-09-2017,Gujarat,8917.82,3497,610,1534,1353,71.35,76.5,5.15,7.22
01-09-2017,Chhatisgarh,3400,100,0,100,0,60.21,64.35,4.14,6.88
01-09-2017,TSPL,1980,0,0,0,0,30.64,27.25,-3.39,-11.06
01-09-2017,THDC,1400,0,0,0,0,20.74,28.33,7.59,36.6
01-09-2017,SrEPL,225,0,0,0,0,2.74,0,-2.74,-100
01-09-2017,SJVNL,1912.02,0,0,0,0,44,49.76,5.76,13.09
01-09-2017,RWPL (JSW),1080,0,0,0,0,19.53,24.23,4.7,24.07
01-09-2017,DAE,100,100,0,100,0,0,0,0,0
01-09-2017,West Bengal,6466,2361.5,222.5,2130,9,72.56,63.01,-9.55,-13.16
01-09-2017,BEPL,450,450,0,450,0,6.5,0,-6.5,-100
01-09-2017,APCPL,1500,0,0,0,0,21.67,24.83,3.16,14.58
